account_id,fraud_probability,anomaly_score,declared_income_annual,total_deposits_90d,total_withdrawals_90d,num_deposits_90d,num_withdrawals_90d,deposit_withdraw_cycle_days_avg,vpn_usage_pct,countries_accessed_count,device_shared_count,ip_shared_count,account_age_days,kyc_face_match_score,deposits_vs_income_ratio
ACC-008482,0.04755839110763266,0.6972571670669119,17376.147636377977,7608.27,4599.93,24,12,10.025,13.4,3,0,1,214,0.821,1.751429897425249
ACC-008483,0.04755839110763266,0.4097353572879986,93152.4808419816,21032.670000000002,13160.91,12,12,14.737499999999999,17.299999999999997,4,0,1,655,0.948,0.9031507755641688
ACC-008484,0.04755839110763266,0.4975075152457193,46577.45663051767,13456.920000000002,10323.869999999999,15,18,3.283333333333333,14.6,2,0,1,72,0.877,1.155658939303018
ACC-008485,0.04755839110763266,0.6773910721946916,90936.22076845537,25964.22,12543.03,15,27,1.0,14.000000000000002,2,4,0,405,0.895,1.1420843948207082
ACC-008486,0.04755839110763266,0.8144287457112332,50685.86316690853,9342.900000000001,7910.43,39,9,5.375,5.3,1,3,5,69,0.871,0.7373175624210179
ACC-008487,0.04755839110763266,0.819610781415864,107542.28316236677,34546.08,27633.48,15,15,1.0,25.5,5,0,0,113,0.825,1.2849299529271485
ACC-008488,0.04755839110763266,0.8192902507935309,193620.01033294084,28395.54,21292.829999999998,6,15,2.408333333333333,1.3,2,0,1,1338,0.835,0.5866241306843281
ACC-008489,0.04755839110763266,0.8588313078701506,36903.83511602718,6665.43,5924.7300000000005,18,15,4.6625000000000005,27.800000000000004,4,3,2,810,0.901,0.7224641489748161
ACC-008490,0.04755839110763266,0.6506629084979659,31619.48540934379,7339.17,2317.2599999999998,27,18,1.0,23.1,2,1,1,112,0.701,0.9284358391265288
ACC-008491,0.04755839110763266,0.6181021817736223,29095.248768236044,10606.11,9470.43,15,12,1.7333333333333334,33.300000000000004,3,1,1,403,0.949,1.458123859231173
ACC-008492,0.04755839110763266,0.8711782536042063,23860.347098841972,7814.849999999999,3443.49,12,18,1.0,12.0,5,3,2,319,0.853,1.3100987530458093
ACC-008493,0.04755839110763266,0.7241558851035236,39388.008553086474,9690.78,3149.49,12,18,4.6625000000000005,17.0,2,3,0,530,0.766,0.984135003897262
ACC-008494,0.04755839110763266,0.9258445700116827,42536.782878061764,17915.64,10197.81,39,21,11.545833333333334,9.8,4,3,0,973,0.841,1.6847193796845823
ACC-008495,0.1251609965520298,0.5982527258918573,63552.23472175246,11049.150000000001,7864.650000000001,24,3,8.008333333333333,45.800000000000004,3,1,3,2500,0.827,0.695438320305467
ACC-008496,0.04755839110763266,0.4118489113032126,44156.001086233584,10455.599999999999,4987.68,12,9,2.3958333333333335,15.8,4,1,2,287,0.736,0.9471502680093178
ACC-008497,0.1251609965520298,0.673134340209329,41476.037482037354,14435.28,8209.14,18,12,5.1125,42.1,3,1,2,2500,0.956,1.3921559767267218
ACC-008498,0.04755839110763266,0.4836123636876048,64998.87949491392,12054.84,5329.47,21,12,17.791666666666668,26.400000000000002,7,1,0,168,0.874,0.7418494431159346
ACC-008499,0.04755839110763266,0.44056019695370396,51761.625513120656,14849.79,4466.37,15,24,2.4458333333333333,31.2,2,1,1,357,0.961,1.14755126129745
ACC-008500,0.1251609965520298,1.0,61756.8920700141,34294.32,31813.29,30,36,1.4749999999999999,86.8,5,49,47,269,0.63,2.2212462951620027
ACC-008501,0.1251609965520298,0.7758616593287634,118336.15278499218,40809.78,21112.199999999997,18,9,1.0,54.7,2,1,4,261,0.824,1.3794526324264291
ACC-008502,0.04755839110763266,0.533707811900889,41383.40335577026,5489.01,2129.19,9,15,6.145833333333333,11.4,1,0,0,511,0.87,0.5305525910008883
ACC-008503,0.04755839110763266,0.7573949189832864,27022.85804267419,4125.18,2191.14,21,12,1.6291666666666667,9.0,6,1,0,870,0.789,0.6106227760325622
ACC-008504,0.04755839110763266,0.3573597821572659,49751.930298248095,11781.69,3633.42,9,18,1.0,8.200000000000001,3,1,1,578,0.88,0.9472348167761732
ACC-008505,0.04755839110763266,0.9431778811947534,49695.085949212145,5064.96,1763.79,12,15,2.3249999999999997,14.6,3,2,0,876,0.861,0.4076840553235449
ACC-008506,0.04755839110763266,1.0,203120.55854289135,37466.31,23770.5,15,15,1.0,19.8,2,3,2,808,0.811,0.7378143837655828
ACC-008507,0.04755839110763266,0.34766567909654156,57181.83251721027,17527.5,7628.34,24,9,5.2,10.4,2,0,1,561,0.769,1.2260894747426512
ACC-008508,0.04755839110763266,0.5389386557282969,50020.95063570728,18054.63,12514.560000000001,27,15,1.2291666666666667,9.4,3,1,3,360,0.842,1.443765295565394
ACC-008509,0.1251609965520298,0.865297254401305,17790.564152418156,5296.47,3026.2200000000003,24,24,1.0,39.7,2,2,1,218,0.928,1.1908523716332622
ACC-008510,0.04755839110763266,0.8602061998472179,87727.17143223871,11032.8,3783.2999999999997,15,15,1.0,17.5,3,2,1,253,0.776,0.5030504458047885
ACC-008511,0.04755839110763266,0.5082873353879537,51007.88576073809,8587.17,5303.67,6,18,3.2375000000000003,31.8,3,0,0,1575,0.89,0.6733995209393736
ACC-008512,0.04755839110763266,0.5189693210782125,101259.09249224022,22311.78,15173.699999999999,18,9,1.0333333333333334,19.3,3,1,1,241,0.816,0.8813740526628427
ACC-008513,0.04755839110763266,0.8169879665046875,141977.56042439028,38388.39,24360.81,21,12,1.0,13.5,6,0,1,727,0.843,1.081534421593686
ACC-008514,0.04755839110763266,0.5891731539259983,33853.2744264604,10321.74,4675.92,12,9,2.5375,4.8,5,0,2,1856,0.818,1.219587004092831
ACC-008515,0.04755839110763266,0.7776579826817094,102323.77406022069,32257.71,10217.52,6,9,1.6375,14.000000000000002,4,2,2,685,0.763,1.2610049645660564
ACC-008516,0.04755839110763266,0.7489552834144039,88321.24205019981,27546.300000000003,15186.39,24,24,1.9583333333333333,9.3,3,3,2,520,0.891,1.2475505218831593
ACC-008517,0.1251609965520298,1.0,50645.20656362422,25061.909999999996,22865.91,57,57,0.1,66.4,6,49,51,46,0.25,1.9794100682038565
ACC-008518,0.04755839110763266,0.8567409454063883,31276.065880941384,11433.960000000001,3909.69,27,15,3.1750000000000003,21.3,3,2,0,477,0.929,1.4623272463607688
ACC-008519,0.04755839110763266,0.815274640442901,31584.9901083929,7756.799999999999,6595.38,12,21,2.154166666666667,32.1,1,2,0,275,0.651,0.9823383852369516
ACC-008520,0.04755839110763266,0.627722507737297,43704.03720952007,9395.97,4748.7300000000005,21,15,1.0,33.1,1,0,1,2123,0.805,0.8599640873531096
ACC-008521,0.04755839110763266,0.445242448893596,61775.35942715124,12903.48,6549.299999999999,12,24,1.0,23.7,3,0,1,278,0.87,0.8355097702394615
ACC-008522,0.04755839110763266,0.5935095111745508,115199.21781560201,19684.35,9841.41,24,15,2.2333333333333334,31.7,3,0,0,436,0.785,0.6834894946994992
ACC-008523,0.04755839110763266,0.948502297823244,122325.8680460137,59603.100000000006,50058.899999999994,9,9,1.3541666666666667,30.4,3,0,1,246,0.81,1.948993787103521
ACC-008524,0.04755839110763266,0.6616976960083358,49525.51099080713,14604.75,12662.52,6,3,0.9087996856794954,7.9,7,3,3,49,0.962,1.1795750273461163
ACC-008525,0.04755839110763266,0.9146769744854737,24565.380620234522,4614.78,3851.16,21,12,1.7208333333333332,19.900000000000002,2,2,1,82,0.758,0.7514304562276125
ACC-008526,0.04755839110763266,0.5624748878729466,35289.0552529338,5550.54,4291.29,15,9,3.095833333333333,22.6,4,1,2,139,0.917,0.6291514144280368
ACC-008527,0.1251609965520298,0.42056167791259824,50566.215363547424,13721.73,6260.07,6,15,3.1208333333333336,66.8,4,1,1,423,0.558,1.0854475425088406
ACC-008528,0.04755839110763266,0.47665869327850985,41795.421739716796,13136.79,9778.83,15,12,1.0,20.7,4,1,3,476,0.901,1.2572470636201345
ACC-008529,0.04755839110763266,0.944737317190501,134574.13695740717,41959.32,19931.010000000002,12,24,1.0,9.3,2,2,1,575,0.743,1.2471732880412996
ACC-008530,0.04755839110763266,0.5523028261754183,42291.77456983245,14674.5,7718.52,12,12,1.5583333333333333,13.600000000000001,5,0,0,206,0.976,1.3879307015731224
ACC-008531,0.1251609965520298,0.631282012847325,17972.931387126053,4724.43,1824.6000000000001,30,9,1.0,47.0,2,1,1,191,0.599,1.0514556253814342
ACC-008532,0.04755839110763266,0.764856882696492,110770.10562163284,36995.13,22808.64,12,15,2.1125000000000003,12.7,3,0,0,2500,0.779,1.335924834651505
ACC-008533,0.04755839110763266,0.4607552958461692,87695.07231213615,21143.52,16576.199999999997,24,12,6.7,17.0,3,1,0,204,0.92,0.9644109830060192
ACC-008534,0.04755839110763266,0.5512913646728413,33229.041374568515,9967.05,7046.700000000001,15,27,1.2249999999999999,34.0,2,1,0,633,0.878,1.1997984639701709
ACC-008535,0.04755839110763266,0.500053889548293,55451.59022445466,10922.49,5756.9400000000005,21,15,26.974999999999998,17.299999999999997,3,1,2,1211,0.764,0.787893961049453
ACC-008536,0.04755839110763266,0.7100786504421823,35173.45765557102,6698.3099999999995,4700.49,15,9,1.1208333333333333,10.8,2,2,2,640,0.727,0.7617448376784596
ACC-008537,0.1251609965520298,0.8460073997899645,84435.79167744076,25330.739999999998,22522.71,39,36,0.19166666666666665,62.6,8,49,49,284,0.25,1.2
ACC-008538,0.04755839110763266,0.7786595221351742,21126.85410425047,2740.2,1710.9900000000002,33,12,1.0,6.5,1,1,1,129,0.725,0.518810997338274
ACC-008539,0.04755839110763266,0.8514714582477967,32453.87296514573,7266.99,3348.06,21,9,1.0,18.099999999999998,5,3,0,126,0.837,0.8956708413503623
ACC-008540,0.04755839110763266,0.5669178562494286,44630.69382468862,10014.630000000001,3177.3900000000003,24,12,1.0,25.0,5,1,1,263,0.886,0.897554522108898
ACC-008541,0.04755839110763266,0.7498579656927234,78201.7120382467,13231.5,4272.12,15,15,1.0,7.7,3,3,2,351,0.822,0.6767877469340312
ACC-008542,0.04755839110763266,0.7948310291091315,111707.43328396603,33385.83,29080.23,18,6,14.641666666666666,12.6,1,3,0,387,0.973,1.1954741543198362
ACC-008543,0.1251609965520298,0.5997111753921913,103548.70416740159,26701.949999999997,21910.38,18,12,1.0,64.20414597288195,2,0,1,196,0.881,1.0314744928291193
ACC-008544,0.04755839110763266,0.9361798536255173,81318.84293760135,34352.67,15193.23,18,21,1.0,23.3,4,2,3,249,0.636,1.6897772494355756
ACC-008545,0.04755839110763266,0.791450632824067,19620.07276245922,6178.77,2574.3,18,36,1.8166666666666667,3.8,5,1,0,1614,0.773,1.2596858414630565
ACC-008546,0.04755839110763266,0.5224917854709085,38477.92310738972,6497.34,3131.04,18,15,1.7041666666666666,3.4000000000000004,2,1,2,144,0.926,0.6754354707221545
ACC-008547,0.04755839110763266,0.602071959258484,75495.21220475069,35082.0,22570.56,12,18,1.25,5.800000000000001,2,1,3,203,0.97,1.8587666040226936
ACC-008548,0.04755839110763266,0.5450233000776775,81126.8677800835,15939.869999999999,4947.15,27,21,1.1500000000000001,24.5,2,0,1,109,0.647,0.7859231233656587
ACC-008549,0.04755839110763266,0.8515313700247188,36326.29844100071,6438.33,5377.92,27,12,1.0,8.6,6,2,3,2500,0.877,0.7089444302675285
ACC-008550,0.04755839110763266,0.709476957674807,42029.91106352807,22544.579999999998,17241.21,15,15,2.9499999999999997,15.4,3,1,2,57,0.693,2.145574430312183
ACC-008551,0.04755839110763266,0.4897775114339874,48778.94039642092,14919.03,9205.32,24,15,2.3125,16.3,3,0,0,283,0.725,1.2233991126350607
ACC-008552,0.04755839110763266,0.7310050087593386,136090.66396335844,27868.649999999998,22834.949999999997,42,9,3.0208333333333335,19.5,2,1,1,2490,0.974,0.8191204906028359
ACC-008553,0.04755839110763266,0.6496026340711113,62327.4193234632,23394.420000000002,14717.46,21,21,2.7416666666666667,32.2,2,1,1,1606,0.921,1.501389160855782
ACC-008554,0.04755839110763266,0.6084755460344207,30817.994928545813,10199.880000000001,3602.6400000000003,9,15,6.875,28.1,4,0,0,567,0.713,1.3238863352575645
ACC-008555,0.04755839110763266,0.5124418284302058,34875.26473991663,14898.24,9458.34,27,9,1.0,7.8,3,1,2,658,0.908,1.70874541341235
ACC-008556,0.04755839110763266,0.5435004636771109,55005.04066989674,8737.89,5141.25,21,9,1.0333333333333334,22.8,1,0,1,136,0.843,0.6354244132549626
ACC-008557,0.04755839110763266,0.9235200359129216,24609.11574402918,4830.9,3461.67,18,15,1.0,22.1,2,2,3,87,0.817,0.7852224682856718
ACC-008558,0.04755839110763266,0.8429420492599891,31153.5153942193,6636.599999999999,3369.18,18,9,6.191666666666666,16.5,1,2,2,209,0.855,0.8521156777952507
ACC-008559,0.04755839110763266,0.6595334233814943,66968.83480386948,24732.93,12766.619999999999,33,12,1.0,15.7,1,1,2,240,0.752,1.477280379067207
ACC-008560,0.04755839110763266,0.33231576569079907,64166.62744432037,11682.06,10107.42,12,6,1.2583333333333333,25.7,2,0,0,677,0.893,0.7282330979536132
ACC-008561,0.04755839110763266,0.8252534485668321,137334.72789456352,16692.66,14212.89,6,18,3.1041666666666665,22.900000000000002,3,2,3,367,0.773,0.4861891213058504
ACC-008562,0.04755839110763266,0.830054375268556,32442.791144106115,3268.8599999999997,2746.95,15,15,3.1666666666666665,27.400000000000002,3,0,1,2139,0.63,0.4030312014658855
ACC-008563,0.04755839110763266,0.37615800138815725,65055.08496543895,12577.53,6904.02,18,6,1.0,34.599999999999994,5,1,1,524,0.898,0.7733457062032901
ACC-008564,0.04755839110763266,1.0,145421.2582773774,43956.899999999994,32955.42,9,15,4.2250000000000005,18.4,1,2,0,79,0.891,1.209091729054267
ACC-008565,0.04755839110763266,0.6036818419582225,110046.46255534785,27580.050000000003,23823.6,9,12,2.591666666666667,10.299999999999999,3,1,1,95,0.882,1.0024878726591695
ACC-008566,0.04755839110763266,0.9273804435644531,156679.57917676325,45599.909999999996,40133.67,24,21,1.0,31.1,2,1,1,275,0.714,1.16415673172697
ACC-008567,0.1251609965520298,0.8426881441964208,22872.215243905783,6836.34,3046.32,15,9,1.0,43.9,3,2,1,197,0.963,1.195571910011945
ACC-008568,0.04755839110763266,0.40153894746179386,87646.59825818575,16011.150000000001,6864.450000000001,30,6,2.1750000000000003,25.1,2,0,0,396,0.727,0.7307135099261683
ACC-008569,0.04755839110763266,0.6639821438127352,27630.181019552416,6658.62,3986.88,6,21,1.7625,29.5,1,1,1,883,0.835,0.963965270846758
ACC-008570,0.04755839110763266,1.0,254893.4639530255,89304.84,73386.63,15,9,1.0,21.4,1,0,0,739,0.699,1.4014457946153989
ACC-008571,0.04755839110763266,0.5469565021280338,105726.58924021936,29261.61,18054.75,15,9,1.9375,12.9,3,1,0,134,0.873,1.1070666650392085
ACC-008572,0.04755839110763266,0.5992905359949858,94778.1487481869,17750.64,13758.78,18,15,4.083333333333333,28.1,3,1,0,1326,0.898,0.7491454131732336
ACC-008573,0.04755839110763266,0.4238304994996381,39241.02781331591,9329.34,5454.66,15,12,7.0,15.9,3,1,1,286,0.953,0.9509779410144196
ACC-008574,0.04755839110763266,0.6851209645197189,72684.17018263612,13252.26,9948.630000000001,27,12,1.6041666666666667,13.5,3,3,0,423,0.875,0.7293061223705117
ACC-008575,0.04755839110763266,1.0,28022.425448114,31612.23,27898.409999999996,54,51,0.37083333333333335,35.0,4,49,47,400,0.57,4.5124193519368
ACC-008576,0.1251609965520298,0.500633585200505,39749.936382726235,12080.61,9598.380000000001,12,24,1.0,72.68234924205706,4,1,0,609,0.787,1.2156608710363226
ACC-008577,0.04755839110763266,0.7436204087004844,61828.67404624412,18061.800000000003,14057.16,15,24,1.0,13.0,3,3,1,573,0.6595579865606451,1.168507061443277
ACC-008578,0.04755839110763266,0.7603617379173472,12650.314993076645,4498.71,1956.5700000000002,12,9,1.875,28.199999999999996,2,0,3,1764,0.918,1.4224788547093772
ACC-008579,0.04755839110763266,0.8958744016195499,184450.29522387922,46412.43,38221.770000000004,30,15,1.0,36.4,2,0,0,213,0.935,1.0065027402620794
ACC-008580,0.04755839110763266,0.5462392776457795,83663.1184059199,9693.93,3594.0,6,9,3.341666666666667,34.2,3,1,0,445,0.415,0.4634748258033545
ACC-008581,0.04755839110763266,0.8071895329348889,44135.08119111087,16432.59,12508.439999999999,15,12,1.6541666666666668,30.099999999999998,3,2,0,587,0.952,1.4893009155558432
ACC-008582,0.04755839110763266,0.7603880493026631,94676.7604930877,21329.73,17278.65,24,12,6.3875,3.2,2,2,0,548,0.706,0.9011606572054024
ACC-008583,0.04755839110763266,0.6986410220676671,20465.71844397401,5827.92,4646.64,24,18,2.6083333333333334,29.9,3,0,1,1479,0.951,1.1390579575122526
ACC-008584,0.04755839110763266,0.5409691588093705,109448.01181865859,26469.57,11819.58,21,9,3.3791666666666664,15.5,3,1,3,184,0.714,0.967384000915737
ACC-008585,0.04755839110763266,0.3309554800472844,54400.7066578581,13773.21,4802.67,6,15,1.2249999999999999,15.4,2,1,2,651,0.952,1.012723420534609
ACC-008586,0.04755839110763266,0.5774942746109932,20003.125155302936,5332.4400000000005,1692.96,12,6,1.2750000000000001,13.200000000000001,1,0,0,710,0.761,1.0663213836772434
ACC-008587,0.04755839110763266,0.8839299829565698,59255.963129228825,6990.0599999999995,2197.6499999999996,12,15,1.0,14.799999999999999,3,3,1,280,0.796,0.4718559119944923
ACC-008588,0.04755839110763266,0.423681973815569,102886.18526066779,22390.71,13582.11,21,18,1.0,13.5,1,1,0,512,0.925,0.8705042909617358
ACC-008589,0.04755839110763266,0.806556586147291,93639.52576900301,27722.550000000003,11647.26,24,18,1.3833333333333335,30.2,3,2,1,488,0.726,1.1842246663534208
ACC-008590,0.04755839110763266,0.5396293178629313,60037.75950585138,16310.01,13416.96,18,15,1.1333333333333333,22.1,1,0,2,633,0.587,1.0866505370460413
ACC-008591,0.04755839110763266,0.49682581561287315,60862.25911071559,13209.03,5262.93,15,18,1.9791666666666667,31.0,4,0,0,293,0.72,0.8681257577207714
ACC-008592,0.04755839110763266,0.3881125894977614,29181.43718643636,5953.71,4182.6900000000005,6,9,1.6624999999999999,12.7,2,1,1,183,0.92,0.8160958524160853
ACC-008593,0.04755839110763266,0.3432364414719158,56940.00774471721,13028.28,11084.55,24,9,3.2583333333333333,9.0,5,1,0,476,0.887,0.9152294071604212
ACC-008594,0.1251609965520298,0.6356470413429296,78766.77564043779,18606.09,16352.670000000002,15,12,6.6375,53.400000000000006,5,0,1,802,0.6076122282367116,0.9448702775650468
ACC-008595,0.04755839110763266,1.0,135087.53540266844,57490.29,46874.340000000004,15,18,1.0,13.5,3,3,0,153,0.806,1.7023120314642302
ACC-008596,0.04755839110763266,0.681609045787784,27139.426613249438,5361.66,2266.11,6,18,1.0,3.5000000000000004,5,1,0,957,0.901,0.7902373989352759
ACC-008597,0.04755839110763266,0.47012287553511667,43337.03466726619,24329.52,15026.670000000002,9,15,1.4541666666666666,11.4,6,1,1,482,0.95,2.2456093693984953
ACC-008598,0.1251609965520298,0.5070934868568778,76951.27328751348,20073.63,8245.05,24,15,1.0,51.6,4,0,1,352,0.681,1.0434460506220495
ACC-008599,0.04755839110763266,0.5931142875952908,17019.6389550862,6467.969999999999,4261.35,15,9,1.0,16.1,4,1,2,380,0.907,1.520116142877377
ACC-008600,0.04755839110763266,0.4883204989121219,44968.81201253937,14990.01,6647.82,9,15,1.0,31.1,7,0,1,128,0.916,1.333368968429871
ACC-008601,0.04755839110763266,0.7135427628707763,158178.76242354515,41832.659999999996,20835.239999999998,18,24,1.625,14.000000000000002,2,0,0,495,0.851,1.057857598919149
ACC-008602,0.04755839110763266,0.761395224963678,26614.95592049342,7191.09,4540.29,18,12,19.933333333333334,9.3,4,2,1,327,0.773,1.080760461932713
ACC-008603,0.04755839110763266,0.7523759029403185,82441.62924313932,29209.739999999998,10904.01,24,12,1.1166666666666667,2.1999999999999997,3,0,1,525,0.499,1.4172319461400436
ACC-008604,0.04755839110763266,0.8667145018518728,62058.13382670186,27997.199999999997,14352.09,21,15,8.566666666666666,8.799999999999999,6,2,0,347,0.72,1.80457823494199
ACC-008605,0.04755839110763266,0.380310843343917,62671.62199458132,11951.789999999999,6023.85,42,9,1.6166666666666665,15.5,2,0,1,241,0.844,0.762819176641785
ACC-008606,0.04755839110763266,0.5040307919992432,78789.16164899417,13698.72,8920.89,18,9,1.0,23.5,1,0,2,131,0.723,0.6954620180500614
ACC-008607,0.04755839110763266,0.5034369663764772,42263.19586311662,9955.710000000001,6405.719999999999,24,18,4.6000000000000005,4.8,4,0,1,71,0.907,0.9422580935941716
ACC-008608,0.04755839110763266,0.7255183415480386,51744.54247058962,11655.24,6223.92,21,24,1.0,14.2,5,2,0,278,0.879,0.9009842597306074
ACC-008609,0.04755839110763266,0.6300866992633367,56827.726443846186,18100.949999999997,14830.86,21,21,2.983333333333333,3.0,2,0,0,33,0.721,1.2740937755687856
ACC-008610,0.04755839110763266,0.8504057242521815,94438.96318780925,24170.22,16574.19,18,12,1.0,34.699999999999996,4,3,1,96,0.853,1.0237393546938514
ACC-008611,0.04755839110763266,0.5647848569520761,81786.19594625448,19174.29,15008.16,21,12,17.254166666666666,31.2,3,1,5,947,0.84,0.9377769845113012
ACC-008612,0.04755839110763266,0.2608613122508556,63449.49353529819,10431.69,6701.700000000001,9,9,1.0,8.6,2,1,1,165,0.764,0.6576367947741465
ACC-008613,0.1251609965520298,0.4616371553064501,37502.305349654234,12771.599999999999,6752.61,9,6,2.6875,42.6,2,1,0,775,0.612,1.3622217536608825
ACC-008614,0.04755839110763266,0.46981513868979863,35041.8758230266,11407.8,6022.89,6,12,16.920833333333334,13.4,3,0,1,703,0.97,1.302190573934609
ACC-008615,0.04755839110763266,0.6491046145180277,27727.37552294235,5703.54,2420.07,21,15,3.3791666666666664,22.6,3,0,2,185,0.949,0.8228027481208102
ACC-008616,0.04755839110763266,0.8029458010126866,38021.80925523155,7881.8099999999995,6305.849999999999,21,6,1.0,33.0,3,2,3,1046,0.711,0.8291882445331027
ACC-008617,0.04755839110763266,0.9805684934433418,71903.84883496903,24347.43,19616.579999999998,24,12,3.516666666666667,17.299999999999997,1,3,3,1551,0.794,1.3544434101032552
ACC-008618,0.04755839110763266,0.6747285861140002,131653.56514887983,35694.51,13045.71,12,6,1.4916666666666665,5.8999999999999995,1,1,0,92,0.774,1.0844984001585831
ACC-008619,0.1251609965520298,0.4534992863224959,64348.45426680002,13356.150000000001,10668.69,6,18,1.0,46.5,2,1,2,981,0.866,0.8302383810011443
ACC-008620,0.04755839110763266,0.5979829385461958,38250.48709277697,15607.14,12368.07,18,12,1.0,12.5,3,0,2,211,0.873,1.632098459119379
ACC-008621,0.1251609965520298,0.5750537989103627,58756.18476823946,8971.53,5935.74,12,24,1.1125,57.902343665525194,4,0,0,84,0.885,0.6107639463956139
ACC-008622,0.04755839110763266,0.830236807779816,40894.00050874896,14057.670000000002,10512.33,24,12,3.0625,25.1,3,2,2,513,0.856,1.375034221191071
ACC-008623,0.04755839110763266,1.0,90672.44413503232,59761.86,50957.28,21,6,1.0,26.6,4,2,2,699,0.84,2.636384101022642
ACC-008624,0.1251609965520298,0.6873963832640468,27782.328146711057,3208.7999999999997,1897.62,15,6,3.7875,55.00000000000001,2,0,0,379,0.837,0.4619922498766166
ACC-008625,0.04755839110763266,0.6264360791330599,99907.26575414979,15347.189999999999,11758.44,21,15,1.0,27.3,1,1,1,2462,0.905,0.6144569950187029
ACC-008626,0.04755839110763266,1.0,85785.76063894737,42047.159999999996,36806.43,24,12,3.6458333333333335,36.1,3,1,0,849,0.852,1.9605663197698688
ACC-008627,0.04755839110763266,0.40933410350513283,38271.42897153512,9916.92,5246.46,24,9,1.0,23.400000000000002,3,1,0,378,0.937,1.0364829114417058
ACC-008628,0.04755839110763266,0.4033198775127681,37636.6933887639,10268.849999999999,5833.92,24,12,18.516666666666666,16.1,3,1,0,477,0.816,1.0913651091272594
ACC-008629,0.1251609965520298,1.0,29176.985950772385,26762.129999999997,24933.72,63,66,0.2125,58.599999999999994,6,49,53,813,0.293,3.668936872895809
ACC-008630,0.04755839110763266,0.6849032920947845,80163.15015225433,25701.42,15399.0,27,6,6.033333333333334,35.4,4,2,1,648,0.949,1.2824555716886556
ACC-008631,0.04755839110763266,0.7373180439960766,33359.856073941795,4515.84,2060.79,3,9,3.8958333333333335,13.8,3,0,1,1632,0.858,0.5414684156866785
ACC-008632,0.04755839110763266,0.9246393867707499,24857.075780439183,9090.33,6047.64,12,9,8.670833333333333,21.9,3,2,1,1052,0.867,1.4628168596589164
ACC-008633,0.04755839110763266,0.45866375447229296,51986.88817123455,8468.789999999999,6402.150000000001,21,6,1.0,33.900000000000006,1,1,2,127,0.932,0.6516096686166585
ACC-008634,0.04755839110763266,0.6296654655962016,91689.79161569478,31974.899999999998,9702.36,30,6,1.0,17.7,3,0,1,140,0.941,1.3949162953619982
ACC-008635,0.04755839110763266,0.7279166491809004,21102.29703339673,2348.13,987.1800000000001,18,21,1.3666666666666665,32.4,2,1,1,392,0.896,0.4450944746650803
ACC-008636,0.04755839110763266,0.6512657702216534,13089.346637616938,3957.1499999999996,3547.08,9,12,1.0,31.2,6,1,0,362,0.785,1.2092689247175927
ACC-008637,0.04755839110763266,0.5477034218958265,89238.0712460395,23927.579999999998,19512.27,21,9,1.0,19.5,3,1,0,544,0.753,1.0725275607687472
ACC-008638,0.1251609965520298,0.8481824669569555,63759.619198695276,18749.37,16821.6,9,15,1.0,46.7,3,4,3,1410,0.791,1.1762544659851597
ACC-008639,0.04755839110763266,0.7516393814067545,57665.92981469826,27381.39,18725.4,21,9,1.0,28.299999999999997,3,1,1,922,0.913,1.899311174375797
ACC-008640,0.04755839110763266,0.40487470019822425,50232.69647640829,11492.76,6937.4400000000005,21,30,24.349999999999998,9.5,6,0,0,92,0.857,0.9151621283165398
ACC-008641,0.04755839110763266,0.6842195737945084,58982.460712063716,29185.08,9317.73,27,12,3.341666666666667,33.2,2,0,2,210,0.779,1.979237882669851
ACC-008642,0.04755839110763266,0.6828416352884299,90107.05852462741,12710.550000000001,6441.36,27,15,3.8041666666666667,33.1,1,1,0,2082,0.749,0.5642422078876879
ACC-008643,0.04755839110763266,1.0,162677.29724698022,97720.83,53608.200000000004,18,18,1.0,30.2,3,0,0,751,0.758,2.4028142511834005
ACC-008644,0.04755839110763266,0.6010872775438245,79176.88007023624,15278.16,5795.79,18,15,3.4499999999999997,0.8999999999999999,3,0,1,84,0.979,0.7718500314902517
ACC-008645,0.1251609965520298,0.520093166416318,36376.95012688654,12019.47,6454.26,6,12,1.8833333333333335,37.6,3,0,0,336,0.633,1.321658636636566
ACC-008646,0.04755839110763266,0.5762420526803138,49493.175069367164,15959.52,6946.799999999999,21,15,1.3166666666666667,25.5,2,0,2,60,0.861,1.289835506616999
ACC-008647,0.04755839110763266,0.4555349175817489,59218.77528929741,12952.349999999999,7322.58,18,9,1.3208333333333333,8.9,1,1,0,1184,0.787,0.8748814337910901
ACC-008648,0.04755839110763266,0.7254361233713368,72828.79942875588,27669.0,18125.1,21,12,1.8166666666666667,36.199999999999996,1,0,1,688,0.616,1.5196743206699053
ACC-008649,0.04755839110763266,0.4187204618518387,73457.9580968685,20869.77,14609.099999999999,15,3,1.0,6.800000000000001,1,1,5,332,0.77,1.1364198113140125
ACC-008650,0.04755839110763266,0.42003263186584777,67563.12160566267,21156.72,13204.650000000001,21,6,2.470833333333333,22.0,3,1,0,375,0.897,1.2525595555882
ACC-008651,0.04755839110763266,0.7644110460139616,151487.75459652068,30305.61,9750.599999999999,18,15,1.9541666666666666,19.2,4,1,1,700,0.97,0.8002127492200634
ACC-008652,0.1251609965520298,0.6874961229821568,84860.61495161292,26536.649999999998,22569.0,15,9,2.1374999999999997,46.400000000000006,3,0,1,1401,0.868,1.250835213633272
